company_confidence,opd_device,fda_device,opd_company,fda_company,dataset_type,stop_words_used,tfidf_score,fuzzy_token_set_score,levenshtein_score,jaro_winkler_score,opd_metadata_2017,opd_metadata_2018,opd_metadata_2019,opd_metadata_2020,opd_metadata_2021,opd_metadata_2022,opd_metadata_2023,opd_metadata_total,fda_metadata_dateoffinaldecision,fda_metadata_panellead,fda_metadata_primaryproductcode,id,match_human
High,contour protege ai+,Contour Prot̩g̩AI,MIM Software Inc.,MIM Software Inc.,General Payments,none,15.06000042,79,86,94.30999756,0,0,0,0,0,6611.394531,0,6611.394531,11/8/2023,Radiology,QKB,324,
High,contour protege ai,Contour Prot̩g̩AI,MIM Software Inc.,MIM Software Inc.,General Payments,none,15.06000042,79,86,94.30999756,0,11648.97559,0,0,0,106166.5078,1158.5,118973.9766,4/6/2023,Radiology,QKB,325,
High,contour protege ai+,Contour Prot̩g̩AI,MIM Software Inc.,MIM Software Inc.,General Payments,none,15.06000042,79,86,94.30999756,0,0,0,0,0,6611.394531,0,6611.394531,2/3/2022,Radiology,QKB,326,
High,contour protege ai,Contour Prot̩g̩AI,MIM Software Inc.,MIM Software Inc.,General Payments,none,15.06000042,79,86,94.30999756,0,11648.97559,0,0,0,106166.5078,1158.5,118973.9766,11/8/2023,Radiology,QKB,327,
High,contour protege ai,Contour Prot̩g̩AI,MIM Software Inc.,MIM Software Inc.,General Payments,none,15.06000042,79,86,94.30999756,0,11648.97559,0,0,0,106166.5078,1158.5,118973.9766,2/3/2022,Radiology,QKB,328,
Low,dr 10s c detector,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,8.180000305,42,42,59.90999985,65945.00781,0,0,0,0,0,0,65945.00781,4/5/2018,Radiology,JAA,329,
Low,nx dr full leg/spine,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,6.800000191,31,31,49.54999924,2610.452881,0,0,0,0,0,0,2610.452881,4/5/2018,Radiology,JAA,330,
Low,oracle dr transceiver sfp+,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,6.800000191,35,27,49.97999954,0,0,0,579.2388306,0,0,0,579.2388306,4/5/2018,Radiology,JAA,331,
Low,nx musica 3rd generation,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,6.800000191,52,48,60.06000137,6215.36377,0,0,0,0,0,0,6215.36377,4/5/2018,Radiology,JAA,332,
Low,dr 14s link package,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,6.800000191,36,36,57.63999939,124.3072815,485.3739624,0,0,0,0,0,609.6812134,4/5/2018,Radiology,JAA,333,
Low,dr 10s c dx-d imaging package,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,5.949999809,41,41,65.55999756,132387.25,0,0,0,0,0,0,132387.25,4/5/2018,Radiology,JAA,334,
Low,nx fast forward dr license,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,5.949999809,35,31,51.27999878,4661.522949,3033.587158,0,0,0,0,0,7695.110352,4/5/2018,Radiology,JAA,335,
Low,dr 14s c dx-d imaging package,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,5.949999809,37,37,62.47999954,74273.60156,0,0,0,0,0,0,74273.60156,4/5/2018,Radiology,JAA,336,
Low,tray with 6 batteries lead crystal 14ah,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,5.360000134,37,37,50.84999847,16562.26758,0,0,0,0,0,0,16562.26758,4/5/2018,Radiology,JAA,337,
Low,dr 600 motorized tilting bucky on wallst,DR 800 with MUSICA Dynamic,Agfa HealthCare Corporation,Agfa HealthCare N.V.,General Payments,none,4.909999847,42,42,64.75,24239.91992,0,0,0,0,0,0,24239.91992,4/5/2018,Radiology,JAA,338,
High,echelon oval,ECHELON Synergy V10.0,FUJIFILM Healthcare Americas Corporation,Fujifilm Healthcare Americas Corporation,General Payments,none,15.06000042,74,56,84,0,0,0,0,0,385.7618713,416.8599854,802.6218872,5/3/2024,Radiology,LNH,339,
High,endoscopy,EW10-EC02 Endoscopy Support Program,FUJIFILM Corporation,FUJIFILM Corporation,General Payments,none,27.88999939,100,42,68.08000183,0,0,175.7366638,0,0,0,0,175.7366638,12/15/2023,Gastroenterology-Urology,QNP,340,
High,varian ethos treatment planning,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,Research Payments,none,50.68999863,87,64,67.68000031,0,0,0,0,69989.39063,0,0,69989.39063,4/30/2024,Radiology,IYE,341,
High,varian ethos treatment planning,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,General Payments,none,50.68999863,87,64,67.68000031,0,0,0,0,34293.95703,0,0,34293.95703,4/30/2024,Radiology,IYE,342,
High,treatment planning systems,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,General Payments,none,25.42000008,82,46,59.84000015,28417.89844,3691.426758,7545.580566,4850.583496,0,0,0,44505.49219,4/30/2024,Radiology,IYE,343,
High,treatment planning systems,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,Research Payments,none,25.42000008,82,46,59.84000015,127.2285004,7234.717285,0,0,32745.03516,0,0,40106.98047,4/30/2024,Radiology,IYE,344,
High,eclipse treatment planning system for external beam radiation therapy,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,General Payments,system,12.97000027,61,49,69.33999634,0,0,0,0,77638.36719,0,0,77638.36719,4/30/2024,Radiology,IYE,345,
High,eclipse treatment planning system for external beam radiation therapy,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,Research Payments,system,12.97000027,61,49,69.33999634,0,0,0,0,786431.875,0,0,786431.875,4/30/2024,Radiology,IYE,346,
High,real-time position management system,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,General Payments,system,5.269999981,61,50,62.09000015,237.0291138,4579.078613,3317.126465,1801.715332,0,0,0,9934.949219,4/30/2024,Radiology,IYE,347,
High,aria radiation therapy management software,Ethos Treatment Management (3.0); Ethos Treatment Planning (2.0),"Varian Medical Systems, Inc.",Varian Medical Systems Inc.,General Payments,none,3.829999924,51,44,61.34999847,0,0,0,0,4532.151367,0,0,4532.151367,4/30/2024,Radiology,IYE,348,
High,varian ethos treatment planning,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",Research Payments,system,50.99000168,87,48,62.09999847,0,0,0,0,69989.39063,0,0,69989.39063,2/10/2020,Radiology,IYE,349,
High,varian ethos treatment planning,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",General Payments,system,50.99000168,87,48,62.09999847,0,0,0,0,34293.95703,0,0,34293.95703,2/10/2020,Radiology,IYE,350,
High,treatment planning systems,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",General Payments,system,22.02000046,82,45,63.18999863,28417.89844,3691.426758,7545.580566,4850.583496,0,0,0,44505.49219,2/10/2020,Radiology,IYE,351,
High,treatment planning systems,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",Research Payments,system,22.02000046,82,45,63.18999863,127.2285004,7234.717285,0,0,32745.03516,0,0,40106.98047,2/10/2020,Radiology,IYE,352,
High,halcyon,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",General Payments,system,13.81999969,100,15,45.61999893,31374.49805,127395.8359,65708.67188,22757.42969,57590.9375,0,0,304827.375,2/10/2020,Radiology,IYE,353,
High,halcyon,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",Research Payments,system,13.81999969,100,15,45.61999893,0,698474.125,164473.1875,135898.6094,123693.4688,0,0,1122539.375,2/10/2020,Radiology,IYE,354,
High,eclipse treatment planning system for external beam radiation therapy,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",Research Payments,system,11.22999954,70,53,76.26000214,0,0,0,0,786431.875,0,0,786431.875,2/10/2020,Radiology,IYE,355,
High,eclipse treatment planning system for external beam radiation therapy,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",General Payments,system,11.22999954,70,53,76.26000214,0,0,0,0,77638.36719,0,0,77638.36719,2/10/2020,Radiology,IYE,356,
High,real-time position management system,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",General Payments,system,4.630000114,65,42,61.54000092,237.0291138,4579.078613,3317.126465,1801.715332,0,0,0,9934.949219,2/10/2020,Radiology,IYE,357,
High,aria radiation therapy management software,"Ethos Treatment Management, Ethos Treatment Planning, Ethos Radiotherapy System, Halcyon","Varian Medical Systems, Inc.","Varian Medical Systems, Inc.",General Payments,system,3.369999886,51,36,59.36000061,0,0,0,0,4532.151367,0,0,4532.151367,2/10/2020,Radiology,IYE,358,
Low,ffrangio,FFRangio,"CathWorks, Inc.",CathWorks Ltd,General Payments,none,100,100,100,100,0,0,0,0,68278.52344,154479.3438,439274.4688,662032.3125,12/9/2019,Cardiovascular,QEK,359,
Low,ffrangio system,FFRangio,"CathWorks, Inc.",CathWorks Ltd,General Payments,system,100,100,70,90.66999817,0,0,88193.49219,124773.8828,0,0,0,212967.375,12/9/2019,Cardiovascular,QEK,360,
Low,ffrangio,FFRangio,"CathWorks, Inc.",CathWorks Ltd,Research Payments,none,100,100,100,100,0,0,0,0,0,0,188947,188947,12/9/2019,Cardiovascular,QEK,361,
Low,ffrangio system,FFRangio System,"CathWorks, Inc.",CathWorks Ltd,General Payments,system,100,100,100,100,0,0,88193.49219,124773.8828,0,0,0,212967.375,12/19/2018,Cardiovascular,QEK,362,
Low,ffrangio,FFRangio System,"CathWorks, Inc.",CathWorks Ltd,General Payments,system,100,100,70,90.66999817,0,0,0,0,68278.52344,154479.3438,439274.4688,662032.3125,12/19/2018,Cardiovascular,QEK,363,
Low,ffrangio,FFRangio System,"CathWorks, Inc.",CathWorks Ltd,Research Payments,system,100,100,70,90.66999817,0,0,0,0,0,0,188947,188947,12/19/2018,Cardiovascular,QEK,364,
High,ffrct,FFRct,"HeartFlow, Inc.","HEARTFLOW, INC.",Research Payments,none,100,100,100,100,2203514.25,0,0,0,6578.243652,2811.144287,36259,2249162.75,1/13/2016,Cardiovascular,PJA,365,
High,ffrct,FFRct,"HeartFlow, Inc.","HeartFlow, Inc",General Payments,none,100,100,100,100,119107.7891,0,0,0,186351.0781,689437.1875,1005315.563,2000211.625,12/6/2018,Cardiovascular,PJA,366,
High,ffrct,FFRct,"HeartFlow, Inc.","HEARTFLOW, INC.",General Payments,none,100,100,100,100,119107.7891,0,0,0,186351.0781,689437.1875,1005315.563,2000211.625,1/13/2016,Cardiovascular,PJA,367,
High,ffrct,FFRct,"HEARTFLOW, INC.","HeartFlow, Inc",Research Payments,none,100,100,100,100,0,0,0,0,2086682.875,1066358.75,512396.9063,3665438.5,12/6/2018,Cardiovascular,PJA,368,
High,ffrct,FFRct,"HeartFlow, Inc.","HEARTFLOW, INC.",General Payments,none,100,100,100,100,119107.7891,0,0,0,186351.0781,689437.1875,1005315.563,2000211.625,8/24/2016,Cardiovascular,PJA,369,
High,ffrct,FFRct,"HEARTFLOW, INC.","HEARTFLOW, INC.",Research Payments,none,100,100,100,100,0,0,0,0,2086682.875,1066358.75,512396.9063,3665438.5,1/13/2016,Cardiovascular,PJA,370,
High,ffrct,FFRct,"HeartFlow, Inc.","HeartFlow, Inc",Research Payments,none,100,100,100,100,2203514.25,0,0,0,6578.243652,2811.144287,36259,2249162.75,12/6/2018,Cardiovascular,PJA,371,
High,ffrct,FFRct,"HEARTFLOW, INC.","HEARTFLOW, INC.",Research Payments,none,100,100,100,100,0,0,0,0,2086682.875,1066358.75,512396.9063,3665438.5,8/24/2016,Cardiovascular,PJA,372,
High,ffrct,FFRct,"HeartFlow, Inc.","HEARTFLOW, INC.",Research Payments,none,100,100,100,100,2203514.25,0,0,0,6578.243652,2811.144287,36259,2249162.75,8/24/2016,Cardiovascular,PJA,373,
High,genius ai detection,Genius AI Detection,HOLOGIC INC,"Hologic, Inc.",General Payments,none,100,100,100,100,0,0,0,0,0,249.8794861,99017.0625,99266.9375,11/18/2020,Radiology,QDQ,374,
High,genius,Genius AI Detection,HOLOGIC INC,"Hologic, Inc.",General Payments,none,33.52000046,100,48,86.31999969,335.9155579,17.03662682,492.9684753,1883.703491,0,0,0,2729.624268,11/18/2020,Radiology,QDQ,375,
High,genius 3d,Genius AI Detection,HOLOGIC INC,"Hologic, Inc.",General Payments,none,15.06000042,80,57,86.19999695,560.6258545,291.8877258,0,0,0,0,0,852.5135498,11/18/2020,Radiology,QDQ,376,
High,genius 3d mammography,Genius AI Detection,HOLOGIC INC,"Hologic, Inc.",General Payments,none,11.22999954,48,45,67.05999756,431.4954224,0,0,0,0,0,0,431.4954224,11/18/2020,Radiology,QDQ,377,
High,genius 3d mamography,Genius AI Detection,HOLOGIC INC,"Hologic, Inc.",General Payments,none,11.22999954,48,46,67.93000031,414.7015076,0,0,0,0,0,0,414.7015076,11/18/2020,Radiology,QDQ,378,
High,genius ai detection,Genius AI Detection 2.0,HOLOGIC INC,"Hologic, Inc.",General Payments,none,74.73999786,100,93,97.26999664,0,0,0,0,0,249.8794861,99017.0625,99266.9375,10/6/2022,Radiology,QDQ,379,
High,genius,Genius AI Detection 2.0,HOLOGIC INC,"Hologic, Inc.",General Payments,none,27.88999939,100,43,85.44999695,335.9155579,17.03662682,492.9684753,1883.703491,0,0,0,2729.624268,10/6/2022,Radiology,QDQ,380,
High,genius 3d,Genius AI Detection 2.0,HOLOGIC INC,"Hologic, Inc.",General Payments,none,12.53999996,80,52,85.05000305,560.6258545,291.8877258,0,0,0,0,0,852.5135498,10/6/2022,Radiology,QDQ,381,
High,genius 3d mammography,Genius AI Detection 2.0,HOLOGIC INC,"Hologic, Inc.",General Payments,none,9.350000381,47,42,64.43000031,431.4954224,0,0,0,0,0,0,431.4954224,10/6/2022,Radiology,QDQ,382,
High,genius 3d mamography,Genius AI Detection 2.0,HOLOGIC INC,"Hologic, Inc.",General Payments,none,9.350000381,48,43,65.30000305,414.7015076,0,0,0,0,0,0,414.7015076,10/6/2022,Radiology,QDQ,383,
High,genius ai detection,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,49.02999878,100,59,88.44000244,0,0,0,0,0,249.8794861,99017.0625,99266.9375,5/23/2023,Radiology,QDQ,384,
High,genius,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,20.12000084,100,24,82.66999817,335.9155579,17.03662682,492.9684753,1883.703491,0,0,0,2729.624268,5/23/2023,Radiology,QDQ,385,
High,genius 3d,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,9.039999962,80,30,68.88999939,560.6258545,291.8877258,0,0,0,0,0,852.5135498,5/23/2023,Radiology,QDQ,386,
High,genius 3d mamography,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,6.739999771,46,40,59.88999939,414.7015076,0,0,0,0,0,0,414.7015076,5/23/2023,Radiology,QDQ,387,
High,polly with manual,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,6.739999771,38,32,51.86000061,16.70689774,0,0,0,0,0,0,16.70689774,5/23/2023,Radiology,QDQ,388,
High,genius 3d mammography,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,6.739999771,44,39,58.77999878,431.4954224,0,0,0,0,0,0,431.4954224,5/23/2023,Radiology,QDQ,389,
High,thinprep with imaging,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,6.739999771,45,39,58.08000183,13.47490883,0,0,0,0,0,0,13.47490883,5/23/2023,Radiology,QDQ,390,
High,polly with myosure manual,Genius AI Detection 2.0 with CC-MLO Correlation,HOLOGIC INC,"Hologic, Inc.",General Payments,none,5.610000134,37,37,54,104.1197739,0,0,0,0,0,0,104.1197739,5/23/2023,Radiology,QDQ,391,
High,hera w10,"HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",General Payments,system,36.70999908,100,20,82.16000366,0,0,0,0,0,0,2600,2600,4/5/2022,Radiology,IYN,392,
High,hera w10 mv-flow,"HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",Research Payments,system,24.12000084,70,27,65.51000214,0,0,0,0,14581.77344,0,0,14581.77344,4/5/2022,Radiology,IYN,393,
High,hera w10 / e-cervix,"HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",Research Payments,system,24.12000084,67,31,62.84000015,0,0,0,0,16725.94336,0,0,16725.94336,4/5/2022,Radiology,IYN,394,
High,hera w10 / mv-flow,"HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",Research Payments,system,24.12000084,70,29,66.43000031,0,0,0,0,0,0,25157.5,25157.5,4/5/2022,Radiology,IYN,395,
High,hera w10 / 3d mv-flow,"HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",General Payments,system,19.26000023,62,32,64.44000244,0,0,0,0,0,0,16584.03906,16584.03906,4/5/2022,Radiology,IYN,396,
High,"hera w10 / heartassist, viewassist","HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",General Payments,system,19.26000023,48,45,69.91000366,0,0,0,0,0,0,13881.08984,13881.08984,4/5/2022,Radiology,IYN,397,
High,"hera w10 / heartassist, viewassist","HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",General Payments,system,19.26000023,48,45,69.91000366,0,0,0,0,0,0,2600,2600,4/5/2022,Radiology,IYN,398,
High,"hera w10 / sonosync, 2d, doppler, mvv-flow","HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",General Payments,system,14.65999985,45,41,64.47000122,0,0,0,0,0,0,13535.75977,13535.75977,4/5/2022,Radiology,IYN,399,
High,next hand-carried ultrasound,"HERA W10 Diagnostic Ultrasound System, HERA W9 Diagnostic Ultrasound System","Samsung Medison Co., Ltd.","Samsung Medison Co., LTD",General Payments,system,10.39999962,54,38,61.75999832,0,0,0,0,1012.037476,0,0,1012.037476,4/5/2022,Radiology,IYN,400,
High,hera w10,HERA W10 Diagnostic Ultrasound System; HERA W9 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",General Payments,system,36.70999908,100,20,82.16000366,0,0,0,0,0,0,2600,2600,4/21/2023,Radiology,IYN,401,
High,hera w10 / e-cervix,HERA W10 Diagnostic Ultrasound System; HERA W9 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",Research Payments,system,24.12000084,67,31,62.84000015,0,0,0,0,16725.94336,0,0,16725.94336,4/21/2023,Radiology,IYN,402,
High,hera w10 mv-flow,HERA W10 Diagnostic Ultrasound System; HERA W9 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",Research Payments,system,24.12000084,70,27,65.51000214,0,0,0,0,14581.77344,0,0,14581.77344,4/21/2023,Radiology,IYN,403,
High,hera w10 / mv-flow,HERA W10 Diagnostic Ultrasound System; HERA W9 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",Research Payments,system,24.12000084,70,29,66.43000031,0,0,0,0,0,0,25157.5,25157.5,4/21/2023,Radiology,IYN,404,
High,"hera w10 / heartassist, viewassist",HERA W10 Diagnostic Ultrasound System; HERA W9 Diagnostic Ultrasound System,"Samsung Medison Co., Ltd.","Samsung Medison CO., LTD.",General Payments,system,19.26000023,48,45,69.91000366,0,0,0,0,0,0,2600,2600,4/21/2023,Radiology,IYN,405,
